instance,halo_depth,expansion_ratio_mean,halo_fraction_mean,owned_total
CA-100-6950,0,1.0,0.0,337
CA-100-6950,1,3.1513350148367953,2.1513353115727,337
CA-100-6950,2,5.646893175074185,4.646884272997033,337
CA-100-6950,4,6.0000323442136505,5.0,337
CA-100-6951,0,1.0,0.0,335
CA-100-6951,1,2.6865799999999997,1.6865671641791045,335
CA-100-6951,2,4.60596,3.6059701492537313,335
CA-100-6951,4,5.0,4.0,335
CA-100-6952,0,1.0,0.0,335
CA-100-6952,1,2.5940199999999995,1.5940298507462687,335
CA-100-6952,2,4.647740000000001,3.647761194029851,335
CA-100-6952,4,5.0,4.0,335
CA-100-6953,0,1.0,0.0,334
CA-100-6953,1,2.8413152694610777,1.841317365269461,334
CA-100-6953,2,5.479044910179641,4.479041916167665,334
CA-100-6953,4,6.000000598802395,5.0,334
CA-100-6954,0,1.0,0.0,335
CA-100-6954,1,2.752250447761194,1.7522388059701492,335
CA-100-6954,2,4.647758208955223,3.647761194029851,335
CA-100-6954,4,5.000014328358208,4.0,335
CA-100-6955,0,1.0,0.0,337
CA-100-6955,1,2.9881272997032644,1.9881305637982196,337
CA-100-6955,2,5.60533471810089,4.605341246290801,337
CA-100-6955,4,6.000038872403561,5.0,337
CA-100-6956,0,1.0,0.0,334
CA-100-6956,1,3.2664754491017964,2.2664670658682633,334
CA-100-6956,2,5.655679640718563,4.655688622754491,334
CA-100-6956,4,5.9999829341317374,5.0,334
CA-100-6957,0,1.0,0.0,335
CA-100-6957,1,2.72536,1.7253731343283583,335
CA-100-6957,2,4.707479999999999,3.707462686567164,335
CA-100-6957,4,5.0,4.0,335
CA-100-6958,0,1.0,0.0,338
CA-100-6958,1,2.5325650887573965,1.532544378698225,338
CA-100-6958,2,5.142011242603551,4.1420118343195265,338
CA-100-6958,4,5.999982248520711,5.0,338
CA-100-6959,0,1.0,0.0,335
CA-100-6959,1,2.7313370149253733,1.7313432835820894,335
CA-100-6959,2,4.69253671641791,3.692537313432836,335
CA-100-6959,4,5.000014328358208,4.0,335
CA-100-6960,0,1.0,0.0,332
CA-100-6960,1,2.759032228915663,1.7590361445783131,332
CA-100-6960,2,5.3795186746987955,4.379518072289157,332
CA-100-6960,4,6.000033734939759,5.0,332
CA-100-6961,0,1.0,0.0,338
CA-100-6961,1,2.6923050295857984,1.6923076923076923,338
CA-100-6961,2,5.405308284023668,4.405325443786983,338
CA-100-6961,4,5.999982248520711,5.0,338
CA-100-6962,0,1.0,0.0,339
CA-100-6962,1,3.0471761061946903,2.0471976401179943,339
CA-100-6962,2,5.6401315634218285,4.640117994100295,339
CA-100-6962,4,5.997070796460177,4.997050147492625,339
CA-100-6963,0,1.0,0.0,334
CA-100-6963,1,2.8802553892215568,1.8802395209580838,334
CA-100-6963,2,5.479039520958084,4.479041916167665,334
CA-100-6963,4,5.999982934131736,5.0,334
CA-100-6964,0,1.0,0.0,339
CA-100-6964,1,2.8613601769911505,1.8613569321533923,339
CA-100-6964,2,5.516216814159293,4.51622418879056,339
CA-100-6964,4,6.000030088495575,5.0,339
CA-100-6965,0,1.0,0.0,336
CA-100-6965,1,2.8035470238095237,1.8035714285714286,336
CA-100-6965,2,5.455342857142857,4.455357142857143,336
CA-100-6965,4,5.999995238095238,5.0,336
CA-100-6966,0,1.0,0.0,337
CA-100-6966,1,2.768542136498516,1.768545994065282,337
CA-100-6966,2,5.376848367952522,4.376854599406528,337
CA-100-6966,4,6.000038872403561,5.0,337
CA-100-6967,0,1.0,0.0,332
CA-100-6967,1,2.7650710843373494,1.7650602409638554,332
CA-100-6967,2,5.445779819277108,4.445783132530121,332
CA-100-6967,4,6.000033734939759,5.0,332
CA-100-6968,0,1.0,0.0,344
CA-100-6968,1,2.517434593023256,1.5174418604651163,344
CA-100-6968,2,5.206384302325581,4.2063953488372094,344
CA-100-6968,4,5.999996511627907,5.0,344
CA-100-6969,0,1.0,0.0,336
CA-100-6969,1,2.4881,1.4880952380952381,336
CA-100-6969,2,5.0029666666666675,4.002976190476191,336
CA-100-6969,4,5.997016666666666,4.997023809523809,336
CA-100-6970,0,1.0,0.0,338
CA-100-6970,1,2.9822301775147926,1.982248520710059,338
CA-100-6970,2,5.582833431952662,4.5828402366863905,338
CA-100-6970,4,5.999990236686391,5.0,338
CA-100-6971,0,1.0,0.0,338
CA-100-6971,1,2.5503026627218937,1.5502958579881656,338
CA-100-6971,2,5.186381360946745,4.186390532544379,338
CA-100-6971,4,5.999982248520711,5.0,338
CA-100-6972,0,1.0,0.0,336
CA-100-6972,1,2.8779833333333333,1.8779761904761905,336
CA-100-6972,2,5.5119,4.511904761904762,336
CA-100-6972,4,6.0,5.0,336
CA-100-6973,0,1.0,0.0,334
CA-100-6973,1,2.3712449101796405,1.3712574850299402,334
CA-100-6973,2,4.964073353293413,3.964071856287425,334
CA-100-6973,4,6.000000598802395,5.0,334
CA-100-6974,0,1.0,0.0,335
CA-100-6974,1,2.53132,1.5313432835820895,335
CA-100-6974,2,4.537319999999999,3.537313432835821,335
CA-100-6974,4,5.0,4.0,335
CA-100-6975,0,1.0,0.0,333
CA-100-6975,1,2.891906006006006,1.8918918918918919,333
CA-100-6975,2,5.489507507507508,4.48948948948949,333
CA-100-6975,4,5.98196036036036,4.981981981981982,333
CA-100-6976,0,1.0,0.0,339
CA-100-6976,1,2.648955457227139,1.648967551622419,339
CA-100-6976,2,5.253702064896755,4.2536873156342185,339
CA-100-6976,4,6.000030088495575,5.0,339
CA-100-6977,0,1.0,0.0,338
CA-100-6977,1,3.147926923076923,2.1479289940828403,338
CA-100-6977,2,5.630148224852071,4.6301775147929,338
CA-100-6977,4,5.999982248520711,5.0,338
CA-100-6978,0,1.0,0.0,334
CA-100-6978,1,2.904202395209581,1.904191616766467,334
CA-100-6978,2,5.488020059880239,4.4880239520958085,334
CA-100-6978,4,6.000000598802395,5.0,334
CA-100-6979,0,1.0,0.0,330
CA-100-6979,1,2.63334,1.6333333333333333,330
CA-100-6979,2,4.65152,3.6515151515151514,330
CA-100-6979,4,5.0,4.0,330
CA-100-6980,0,1.0,0.0,340
CA-100-6980,1,2.2617800000000003,1.261764705882353,340
CA-100-6980,2,4.3853,3.385294117647059,340
CA-100-6980,4,5.0,4.0,340
CA-100-6981,0,1.0,0.0,335
CA-100-6981,1,2.7194000000000003,1.7194029850746269,335
CA-100-6981,2,4.66568,3.665671641791045,335
CA-100-6981,4,5.0,4.0,335
CA-100-6982,0,1.0,0.0,335
CA-100-6982,1,2.60596,1.6059701492537313,335
CA-100-6982,2,4.656720000000001,3.656716417910448,335
CA-100-6982,4,4.9760800000000005,3.976119402985075,335
CA-100-6983,0,1.0,0.0,340
CA-100-6983,1,2.635297647058824,1.6352941176470588,340
CA-100-6983,2,4.58237,3.5823529411764707,340
CA-100-6983,4,4.999988235294118,4.0,340
CA-100-6984,0,1.0,0.0,336
CA-100-6984,1,2.9940363095238096,1.994047619047619,336
CA-100-6984,2,5.5476294642857145,4.5476190476190474,336
CA-100-6984,4,5.999995238095238,5.0,336
CA-100-6985,0,1.0,0.0,332
CA-100-6985,1,2.5542334337349395,1.5542168674698795,332
CA-100-6985,2,5.147575602409638,4.147590361445783,332
CA-100-6985,4,5.9699,4.969879518072289,332
CA-100-6986,0,1.0,0.0,335
CA-100-6986,1,2.73732,1.7373134328358208,335
CA-100-6986,2,4.671659999999999,3.671641791044776,335
CA-100-6986,4,5.0,4.0,335
CA-100-6987,0,1.0,0.0,338
CA-100-6987,1,2.689347041420118,1.6893491124260356,338
CA-100-6987,2,5.21003372781065,4.210059171597633,338
CA-100-6987,4,5.970399408284024,4.970414201183432,338
CA-100-6988,0,1.0,0.0,338
CA-100-6988,1,2.9408278106508874,1.9408284023668638,338
CA-100-6988,2,5.4792778106508875,4.479289940828402,338
CA-100-6988,4,5.999982248520711,5.0,338
CA-100-6989,0,1.0,0.0,333
CA-100-6989,1,2.8828810810810808,1.882882882882883,333
CA-100-6989,2,5.447448648648648,4.4474474474474475,333
CA-100-6989,4,5.9999630630630625,5.0,333
CA-100-6990,0,1.0,0.0,336
CA-100-6990,1,2.6011949404761907,1.6011904761904763,336
CA-100-6990,2,5.163704166666666,4.163690476190476,336
CA-100-6990,4,5.999995238095238,5.0,336
CA-100-6991,0,1.0,0.0,338
CA-100-6991,1,2.9763541420118345,1.9763313609467457,338
CA-100-6991,2,5.573971893491124,4.57396449704142,338
CA-100-6991,4,5.999982248520711,5.0,338
CA-100-6992,0,1.0,0.0,336
CA-100-6992,1,2.892866666666667,1.8928571428571428,336
CA-100-6992,2,5.446433333333333,4.446428571428571,336
CA-100-6992,4,6.0,5.0,336
CA-100-6993,0,1.0,0.0,337
CA-100-6993,1,2.824926706231454,1.824925816023739,337
CA-100-6993,2,5.456981899109793,4.456973293768546,337
CA-100-6993,4,6.000038872403561,5.0,337
CA-100-6994,0,1.0,0.0,336
CA-100-6994,1,2.7857166666666666,1.7857142857142858,336
CA-100-6994,2,5.431566666666667,4.431547619047619,336
CA-100-6994,4,6.0,5.0,336
CA-100-6995,0,1.0,0.0,331
CA-100-6995,1,2.8519785498489423,1.851963746223565,331
CA-100-6995,2,5.441083081570997,4.4410876132930515,331
CA-100-6995,4,6.000012688821752,5.0,331
CA-100-6996,0,1.0,0.0,336
CA-100-6996,1,2.5833333333333335,1.5833333333333333,336
CA-100-6996,2,5.29465,4.294642857142857,336
CA-100-6996,4,5.997016666666666,4.997023809523809,336
CA-100-6997,0,1.0,0.0,333
CA-100-6997,1,3.051042942942943,2.051051051051051,333
CA-100-6997,2,5.546526726726727,4.546546546546547,333
CA-100-6997,4,5.9999630630630625,5.0,333
CA-100-6998,0,1.0,0.0,338
CA-100-6998,1,2.5739772189349113,1.5739644970414202,338
CA-100-6998,2,5.227810650887574,4.227810650887574,338
CA-100-6998,4,5.999982248520711,5.0,338
CA-100-6999,0,1.0,0.0,339
CA-100-6999,1,2.7020713864306787,1.7020648967551621,339
CA-100-6999,2,5.324476696165192,4.32448377581121,339
CA-100-6999,4,6.000030088495575,5.0,339
CA-100-7000,0,1.0,0.0,336
CA-100-7000,1,2.8005824404761905,1.8005952380952381,336
CA-100-7000,2,5.485101785714286,4.4851190476190474,336
CA-100-7000,4,5.999990476190476,5.0,336
CA-100-7001,0,1.0,0.0,337
CA-100-7001,1,2.6379818991097927,1.6379821958456973,337
CA-100-7001,2,5.299686646884273,4.299703264094956,337
CA-100-7001,4,6.000038872403562,5.0,337
CA-100-7002,0,1.0,0.0,337
CA-100-7002,1,2.6824964391691397,1.682492581602374,337
CA-100-7002,2,5.335303264094956,4.335311572700297,337
CA-100-7002,4,5.997062017804154,4.997032640949555,337
CA-100-7003,0,1.0,0.0,334
CA-100-7003,1,2.730560479041916,1.7305389221556886,334
CA-100-7003,2,5.443111377245509,4.4431137724550895,334
CA-100-7003,4,6.000000598802395,5.0,334
CA-100-7004,0,1.0,0.0,335
CA-100-7004,1,2.7612,1.7611940298507462,335
CA-100-7004,2,4.73432,3.734328358208955,335
CA-100-7004,4,5.0,4.0,335
CA-100-7005,0,1.0,0.0,338
CA-100-7005,1,3.0147917159763318,2.014792899408284,338
CA-100-7005,2,5.5858047337278105,4.585798816568047,338
CA-100-7005,4,5.999982248520711,5.0,338
CA-100-7006,0,1.0,0.0,339
CA-100-7006,1,2.7728893805309736,1.7728613569321534,339
CA-100-7006,2,5.504428613569322,4.504424778761062,339
CA-100-7006,4,6.000030088495575,5.0,339
CA-100-7007,0,1.0,0.0,337
CA-100-7007,1,2.765599703264095,1.7655786350148368,337
CA-100-7007,2,5.406529673590505,4.406528189910979,337
CA-100-7007,4,6.000038872403562,5.0,337
CA-100-7008,0,1.0,0.0,334
CA-100-7008,1,2.54490748502994,1.5449101796407185,334
CA-100-7008,2,5.119774251497006,4.119760479041916,334
CA-100-7008,4,5.955078742514971,4.955089820359281,334
CA-100-7009,0,1.0,0.0,332
CA-100-7009,1,2.816255120481928,1.8162650602409638,332
CA-100-7009,2,5.430728313253012,4.430722891566265,332
CA-100-7009,4,6.000033734939759,5.0,332
CA-100-7010,0,1.0,0.0,340
CA-100-7010,1,2.29998,1.3,340
CA-100-7010,2,4.3353,3.335294117647059,340
CA-100-7010,4,4.964719999999999,3.9647058823529413,340
CA-100-7011,0,1.0,0.0,331
CA-100-7011,1,2.7553009063444107,1.755287009063444,331
CA-100-7011,2,5.413873716012084,4.413897280966768,331
CA-100-7011,4,6.000012688821752,5.0,331
CA-100-7012,0,1.0,0.0,332
CA-100-7012,1,2.7078304216867473,1.7078313253012047,332
CA-100-7012,2,5.340343373493975,4.340361445783133,332
CA-100-7012,4,6.000033734939759,5.0,332
CA-100-7013,0,1.0,0.0,339
CA-100-7013,1,2.613569616519174,1.6135693215339233,339
CA-100-7013,2,5.253681415929203,4.2536873156342185,339
CA-100-7013,4,6.000019469026548,5.0,339
CA-100-7014,0,1.0,0.0,337
CA-100-7014,1,3.026719287833828,2.026706231454006,337
CA-100-7014,2,5.581604451038576,4.5816023738872405,337
CA-100-7014,4,6.000038872403561,5.0,337
CA-100-7015,0,1.0,0.0,334
CA-100-7015,1,2.9341254491017965,1.9341317365269461,334
CA-100-7015,2,5.526932934131737,4.526946107784431,334
CA-100-7015,4,5.999982934131736,5.0,334
CA-100-7016,0,1.0,0.0,338
CA-100-7016,1,3.168635798816568,2.168639053254438,338
CA-100-7016,2,5.665664792899408,4.665680473372781,338
CA-100-7016,4,5.999982248520711,5.0,338
CA-100-7017,0,1.0,0.0,337
CA-100-7017,1,2.869449851632048,1.8694362017804154,337
CA-100-7017,2,5.436192581602374,4.436201780415431,337
CA-100-7017,4,6.000038872403561,5.0,337
CA-100-7018,0,1.0,0.0,339
CA-100-7018,1,2.8171129793510326,1.817109144542773,339
CA-100-7018,2,5.457224778761061,4.457227138643068,339
CA-100-7018,4,6.000030088495575,5.0,339
CA-100-7019,0,1.0,0.0,338
CA-100-7019,1,2.60652573964497,1.606508875739645,338
CA-100-7019,2,5.292904142011834,4.292899408284024,338
CA-100-7019,4,5.999982248520711,5.0,338
CA-100-7020,0,1.0,0.0,338
CA-100-7020,1,2.5443778106508876,1.544378698224852,338
CA-100-7020,2,5.213034023668639,4.21301775147929,338
CA-100-7020,4,5.999982248520711,5.0,338
CA-100-7021,0,1.0,0.0,337
CA-100-7021,1,2.9465744807121665,1.946587537091988,337
CA-100-7021,2,5.540063501483679,4.540059347181009,337
CA-100-7021,4,6.000038872403561,5.0,337
CA-100-7022,0,1.0,0.0,339
CA-100-7022,1,3.061933333333333,2.061946902654867,339
CA-100-7022,2,5.616530973451328,4.616519174041298,339
CA-100-7022,4,6.000030088495575,5.0,339
CA-100-7023,0,1.0,0.0,343
CA-100-7023,1,2.6705446064139946,1.6705539358600583,343
CA-100-7023,2,5.262409329446063,4.262390670553936,343
CA-100-7023,4,5.997056559766763,4.997084548104956,343
CA-100-7024,0,1.0,0.0,343
CA-100-7024,1,2.524798833819242,1.5247813411078717,343
CA-100-7024,2,5.142890087463557,4.142857142857143,343
CA-100-7024,4,5.99996472303207,5.0,343
CA-100-7025,0,1.0,0.0,338
CA-100-7025,1,2.585810059171598,1.5857988165680474,338
CA-100-7025,2,5.171597337278107,4.171597633136095,338
CA-100-7025,4,5.999982248520711,5.0,338
CA-100-7026,0,1.0,0.0,337
CA-100-7026,1,2.6795183976261128,1.6795252225519288,337
CA-100-7026,2,5.367948071216617,4.367952522255193,337
CA-100-7026,4,6.000038872403561,5.0,337
CA-100-7027,0,1.0,0.0,339
CA-100-7027,1,2.5250811209439528,1.5250737463126844,339
CA-100-7027,2,5.150446312684365,4.150442477876106,339
CA-100-7027,4,6.000030088495575,5.0,339
CA-100-7028,0,1.0,0.0,335
CA-100-7028,1,2.5014800000000004,1.501492537313433,335
CA-100-7028,2,4.56118,3.5611940298507463,335
CA-100-7028,4,5.0,4.0,335
CA-100-7029,0,1.0,0.0,342
CA-100-7029,1,2.4093833333333334,1.409356725146199,342
CA-100-7029,2,4.877183333333333,3.8771929824561404,342
CA-100-7029,4,6.0,5.0,342
CA-100-7030,0,1.0,0.0,334
CA-100-7030,1,2.769487724550898,1.7694610778443114,334
CA-100-7030,2,5.395207784431138,4.395209580838324,334
CA-100-7030,4,6.000000598802395,5.0,334
CA-100-7031,0,1.0,0.0,338
CA-100-7031,1,2.8550340236686393,1.8550295857988166,338
CA-100-7031,2,5.523649112426035,4.523668639053255,338
CA-100-7031,4,5.999982248520711,5.0,338
CA-100-7032,0,1.0,0.0,340
CA-100-7032,1,2.30882,1.3088235294117647,340
CA-100-7032,2,4.35588,3.3558823529411765,340
CA-100-7032,4,5.0,4.0,340
CA-100-7033,0,1.0,0.0,338
CA-100-7033,1,2.7218831360946742,1.7218934911242603,338
CA-100-7033,2,5.414206213017752,4.414201183431953,338
CA-100-7033,4,5.999982248520711,5.0,338
CA-100-7034,0,1.0,0.0,340
CA-100-7034,1,2.66176,1.661764705882353,340
CA-100-7034,2,4.617640000000001,3.6176470588235294,340
CA-100-7034,4,5.0,4.0,340
CA-100-7035,0,1.0,0.0,335
CA-100-7035,1,2.677617910447761,1.6776119402985075,335
CA-100-7035,2,4.620894029850747,3.62089552238806,335
CA-100-7035,4,5.000014328358208,4.0,335
CA-100-7036,0,1.0,0.0,334
CA-100-7036,1,2.9880272455089822,1.9880239520958083,334
CA-100-7036,2,5.571861077844312,4.57185628742515,334
CA-100-7036,4,6.000000598802395,5.0,334
CA-100-7037,0,1.0,0.0,336
CA-100-7037,1,2.7797499999999995,1.7797619047619047,336
CA-100-7037,2,5.3988,4.398809523809524,336
CA-100-7037,4,6.0,5.0,336
CA-100-7038,0,1.0,0.0,338
CA-100-7038,1,2.5828257396449703,1.5828402366863905,338
CA-100-7038,2,5.142022189349112,4.1420118343195265,338
CA-100-7038,4,5.997033136094675,4.997041420118343,338
CA-100-7039,0,1.0,0.0,335
CA-100-7039,1,2.403,1.4029850746268657,335
CA-100-7039,2,4.40298,3.4029850746268657,335
CA-100-7039,4,5.0,4.0,335
CA-100-7040,0,1.0,0.0,334
CA-100-7040,1,2.925137425149701,1.9251497005988023,334
CA-100-7040,2,5.547916167664671,4.547904191616767,334
CA-100-7040,4,5.9999829341317374,5.0,334
CA-100-7041,0,1.0,0.0,336
CA-100-7041,1,2.4851166666666664,1.4851190476190477,336
CA-100-7041,2,5.032733333333333,4.032738095238095,336
CA-100-7041,4,6.0,5.0,336
CA-100-7042,0,1.0,0.0,337
CA-100-7042,1,2.905039762611276,1.9050445103857567,337
CA-100-7042,2,5.531180712166172,4.531157270029674,337
CA-100-7042,4,6.0000323442136505,5.0,337
CA-100-7043,0,1.0,0.0,338
CA-100-7043,1,2.535505325443787,1.5355029585798816,338
CA-100-7043,2,5.085823668639054,4.085798816568047,338
CA-100-7043,4,5.999982248520711,5.0,338
CA-100-7044,0,1.0,0.0,336
CA-100-7044,1,2.764883333333333,1.7648809523809523,336
CA-100-7044,2,5.389883333333334,4.3898809523809526,336
CA-100-7044,4,6.0,5.0,336
CA-100-7045,0,1.0,0.0,339
CA-100-7045,1,3.1032578171091445,2.103244837758112,339
CA-100-7045,2,5.619485840707964,4.619469026548672,339
CA-100-7045,4,6.000030088495575,5.0,339
CA-100-7046,0,1.0,0.0,335
CA-100-7046,1,2.7522399999999996,1.7522388059701492,335
CA-100-7046,2,4.683560000000001,3.683582089552239,335
CA-100-7046,4,5.0,4.0,335
CA-100-7047,0,1.0,0.0,339
CA-100-7047,1,2.923311504424779,1.9233038348082596,339
CA-100-7047,2,5.501484070796461,4.501474926253687,339
CA-100-7047,4,6.000019469026548,5.0,339
CA-100-7048,0,1.0,0.0,338
CA-100-7048,1,2.446758284023669,1.4467455621301775,338
CA-100-7048,2,5.053252958579882,4.053254437869822,338
CA-100-7048,4,5.999982248520711,5.0,338
CA-100-7049,0,1.0,0.0,335
CA-100-7049,1,2.47462,1.4746268656716417,335
CA-100-7049,2,4.4806,3.4805970149253733,335
CA-100-7049,4,5.0,4.0,335
CA-100-7050,0,1.0,0.0,337
CA-100-7050,1,3.1216566765578633,2.121661721068249,337
CA-100-7050,2,5.661733531157269,4.661721068249258,337
CA-100-7050,4,6.000038872403561,5.0,337
CA-100-7051,0,1.0,0.0,338
CA-100-7051,1,2.8698192307692305,1.8698224852071006,338
CA-100-7051,2,5.505926923076923,4.505917159763314,338
CA-100-7051,4,5.999982248520711,5.0,338
CA-100-7052,0,1.0,0.0,336
CA-100-7052,1,2.7708333333333335,1.7708333333333333,336
CA-100-7052,2,5.327400000000001,4.3273809523809526,336
CA-100-7052,4,6.0,5.0,336
CA-100-7053,0,1.0,0.0,337
CA-100-7053,1,2.51333293768546,1.513353115727003,337
CA-100-7053,2,5.222541839762611,4.222551928783383,337
CA-100-7053,4,6.000038872403561,5.0,337
CA-100-7054,0,1.0,0.0,336
CA-100-7054,1,2.7857333333333334,1.7857142857142858,336
CA-100-7054,2,5.422616666666666,4.4226190476190474,336
CA-100-7054,4,6.0,5.0,336
CA-100-7055,0,1.0,0.0,338
CA-100-7055,1,3.2485147928994085,2.2485207100591715,338
CA-100-7055,2,5.636112130177515,4.636094674556213,338
CA-100-7055,4,5.999982248520711,5.0,338
CA-100-7056,0,1.0,0.0,339
CA-100-7056,1,2.837749557522124,1.8377581120943953,339
CA-100-7056,2,5.4041120943952805,4.404129793510324,339
CA-100-7056,4,6.000030088495575,5.0,339
CA-100-7057,0,1.0,0.0,337
CA-100-7057,1,2.6201771513353114,1.6201780415430267,337
CA-100-7057,2,5.335315133531158,4.335311572700297,337
CA-100-7057,4,6.000038872403561,5.0,337
CA-100-7058,0,1.0,0.0,338
CA-100-7058,1,2.7899349112426037,1.7899408284023668,338
CA-100-7058,2,5.390539644970414,4.390532544378698,338
CA-100-7058,4,5.99998224852071,5.0,338
CA-100-7059,0,1.0,0.0,337
CA-100-7059,1,2.973308308605341,1.9732937685459941,337
CA-100-7059,2,5.462913056379823,4.462908011869437,337
CA-100-7059,4,6.000038872403561,5.0,337
CA-100-7060,0,1.0,0.0,338
CA-100-7060,1,2.514807396449704,1.514792899408284,338
CA-100-7060,2,5.130182840236686,4.1301775147929,338
CA-100-7060,4,5.982233431952663,4.982248520710059,338
CA-100-7061,0,1.0,0.0,335
CA-100-7061,1,3.00598,2.005970149253731,335
CA-100-7061,2,4.80598,3.8059701492537314,335
CA-100-7061,4,5.0,4.0,335
CA-100-7062,0,1.0,0.0,338
CA-100-7062,1,2.5917094674556216,1.5917159763313609,338
CA-100-7062,2,5.213031656804734,4.21301775147929,338
CA-100-7062,4,5.999982248520711,5.0,338
CA-100-7063,0,1.0,0.0,334
CA-100-7063,1,2.4880107784431136,1.4880239520958083,334
CA-100-7063,2,5.056900299401198,4.0568862275449105,334
CA-100-7063,4,5.996999401197605,4.997005988023952,334
CA-100-7064,0,1.0,0.0,335
CA-100-7064,1,2.62388,1.6238805970149253,335
CA-100-7064,2,4.62986,3.629850746268657,335
CA-100-7064,4,5.0,4.0,335
CA-100-7065,0,1.0,0.0,338
CA-100-7065,1,2.7396366863905324,1.7396449704142012,338
CA-100-7065,2,5.3461449704142,4.346153846153846,338
CA-100-7065,4,5.970399408284024,4.970414201183432,338
CA-100-7066,0,1.0,0.0,336
CA-100-7066,1,2.7142833333333334,1.7142857142857142,336
CA-100-7066,2,5.3036,4.303571428571429,336
CA-100-7066,4,6.0,5.0,336
CA-100-7067,0,1.0,0.0,337
CA-100-7067,1,2.643906528189911,1.6439169139465875,337
CA-100-7067,2,5.118684272997032,4.118694362017804,337
CA-100-7067,4,5.955497922848664,4.955489614243324,337
CA-100-7068,0,1.0,0.0,341
CA-100-7068,1,2.844589442815249,1.844574780058651,341
CA-100-7068,2,5.492677126099706,4.492668621700879,341
CA-100-7068,4,6.0000249266862165,5.0,341
CA-100-7069,0,1.0,0.0,340
CA-100-7069,1,2.2735270588235292,1.2735294117647058,340
CA-100-7069,2,4.3911629411764705,3.3911764705882352,340
CA-100-7069,4,4.99705705882353,3.9970588235294118,340
CA-100-7070,0,1.0,0.0,340
CA-100-7070,1,2.585279705882353,1.5852941176470587,340
CA-100-7070,2,4.629393235294118,3.6294117647058823,340
CA-100-7070,4,4.999987352941177,4.0,340
CA-100-7071,0,1.0,0.0,335
CA-100-7071,1,2.6089599999999997,1.608955223880597,335
CA-100-7071,2,4.59702,3.5970149253731343,335
CA-100-7071,4,5.0,4.0,335
CA-100-7072,0,1.0,0.0,340
CA-100-7072,1,2.5853,1.5852941176470587,340
CA-100-7072,2,4.59706,3.597058823529412,340
CA-100-7072,4,5.0,4.0,340
CA-100-7073,0,1.0,0.0,334
CA-100-7073,1,2.721562275449102,1.721556886227545,334
CA-100-7073,2,5.296409580838324,4.296407185628743,334
CA-100-7073,4,5.999982934131736,5.0,334
CA-100-7074,0,1.0,0.0,341
CA-100-7074,1,2.894432258064516,1.8944281524926687,341
CA-100-7074,2,5.557168328445747,4.557184750733138,341
CA-100-7074,4,6.000039002932551,5.0,341
CA-100-7075,0,1.0,0.0,340
CA-100-7075,1,2.22648,1.2264705882352942,340
CA-100-7075,2,4.29706,3.2970588235294116,340
CA-100-7075,4,5.0,4.0,340
CA-100-7076,0,1.0,0.0,335
CA-100-7076,1,2.59404447761194,1.5940298507462687,335
CA-100-7076,2,4.5582047761194024,3.5582089552238805,335
CA-100-7076,4,5.000014328358208,4.0,335
CA-100-7077,0,1.0,0.0,338
CA-100-7077,1,2.5354973372781067,1.5355029585798816,338
CA-100-7077,2,5.162724556213018,4.162721893491124,338
CA-100-7077,4,5.999982248520711,5.0,338
CA-100-7078,0,1.0,0.0,340
CA-100-7078,1,2.52354,1.5235294117647058,340
CA-100-7078,2,4.6294,3.6294117647058823,340
CA-100-7078,4,5.0,4.0,340
CA-100-7079,0,1.0,0.0,335
CA-100-7079,1,2.46568,1.4656716417910447,335
CA-100-7079,2,4.55822,3.5582089552238805,335
CA-100-7079,4,5.0,4.0,335
CA-100-7080,0,1.0,0.0,338
CA-100-7080,1,2.7485224852071,1.7485207100591715,338
CA-100-7080,2,5.313589644970413,4.313609467455621,338
CA-100-7080,4,5.999982248520711,5.0,338
CA-100-7081,0,1.0,0.0,336
CA-100-7081,1,2.76190625,1.7619047619047619,336
CA-100-7081,2,5.416650297619047,4.416666666666667,336
CA-100-7081,4,5.999990476190476,5.0,336
CA-100-7082,0,1.0,0.0,340
CA-100-7082,1,2.6441,1.6441176470588235,340
CA-100-7082,2,4.61766,3.6176470588235294,340
CA-100-7082,4,5.0,4.0,340
CA-100-7083,0,1.0,0.0,336
CA-100-7083,1,3.002970238095238,2.0029761904761907,336
CA-100-7083,2,5.547604761904762,4.5476190476190474,336
CA-100-7083,4,5.999995238095238,5.0,336
CA-100-7084,0,1.0,0.0,340
CA-100-7084,1,2.69998,1.7,340
CA-100-7084,2,4.70882,3.708823529411765,340
CA-100-7084,4,5.0,4.0,340
CA-100-7085,0,1.0,0.0,336
CA-100-7085,1,2.9017833333333334,1.9017857142857142,336
CA-100-7085,2,5.491083333333334,4.491071428571429,336
CA-100-7085,4,6.0,5.0,336
CA-100-7086,0,1.0,0.0,333
CA-100-7086,1,2.882906606606607,1.882882882882883,333
CA-100-7086,2,5.528544744744745,4.528528528528528,333
CA-100-7086,4,5.9999630630630625,5.0,333
CA-100-7087,0,1.0,0.0,335
CA-100-7087,1,2.81192,1.8119402985074626,335
CA-100-7087,2,4.70746,3.707462686567164,335
CA-100-7087,4,5.0,4.0,335
CA-100-7088,0,1.0,0.0,332
CA-100-7088,1,3.102411445783132,2.102409638554217,332
CA-100-7088,2,5.62649548192771,4.626506024096385,332
CA-100-7088,4,6.000033734939759,5.0,332
CA-100-7089,0,1.0,0.0,336
CA-100-7089,1,2.5029666666666666,1.5029761904761905,336
